scope,horizon,market,portfolio_name,baseline,row_count,positive_event_count,positive_rate,roc_auc,pr_auc,brier_score,log_loss,calibration_error,precision_at_0_60,recall_at_0_60,top_decile_lift
portfolio,5,cn,cn_consumption_financial_core,random_forest,391.0,24.0,0.061381074168797956,0.4348319709355132,0.056013955227956116,0.08987182824780314,0.3386739299867479,0.16374574547560247,0.0,0.0,0.0
portfolio,5,cn,cn_new_energy_healthcare,frozen_calibrated_xgboost,354.0,18.0,0.05084745762711865,0.5790343915343915,0.11246379538084178,0.04746354444534885,0.19589816773850366,0.004237436447918966,0.0,0.0,1.6388888888888886
portfolio,5,cn,cn_new_energy_healthcare,frozen_raw_xgboost_without_calibration,354.0,18.0,0.05084745762711865,0.5208333333333333,0.13964515104152242,0.18965942507450753,0.5672172779333848,0.3622456184551541,0.14285714285714285,0.16666666666666666,1.6388888888888886
portfolio,5,cn,cn_new_energy_healthcare,gradient_boosting,354.0,18.0,0.05084745762711865,0.4365079365079365,0.056356951221526716,0.07735185477759605,0.3104169406870617,0.09215216641814558,0.09090909090909091,0.05555555555555555,0.5462962962962963
portfolio,5,cn,cn_new_energy_healthcare,historical_tail_threshold,354.0,18.0,0.05084745762711865,0.49950396825396826,0.050800376647834274,0.10169491505084748,2.1074507654955577,0.1016949142542373,0.05,0.05555555555555555,1.6388888888888886
portfolio,5,cn,cn_new_energy_healthcare,logistic_regression,354.0,18.0,0.05084745762711865,0.5834986772486773,0.08707206413699466,0.2106201216843721,0.6043597418855031,0.36175610066423386,0.06557377049180328,0.2222222222222222,1.0925925925925926
portfolio,5,cn,cn_new_energy_healthcare,random_forest,354.0,18.0,0.05084745762711865,0.5646494708994709,0.05847092194100019,0.0846251181435181,0.32249001907312125,0.17472372730145533,0.0,0.0,0.5462962962962963
portfolio,5,cn,cn_state_owned_defensive,frozen_calibrated_xgboost,391.0,13.0,0.03324808184143223,0.595950345950346,0.08991978497464327,0.032413445505437774,0.15073255689536655,0.02801333728920468,0.0,0.0,1.5038461538461538
portfolio,5,cn,cn_state_owned_defensive,frozen_raw_xgboost_without_calibration,391.0,13.0,0.03324808184143223,0.6058201058201059,0.11967221292707411,0.21835782032364753,0.6287867742740951,0.42346664729630545,0.125,0.38461538461538464,3.759615384615384
portfolio,5,cn,cn_state_owned_defensive,gradient_boosting,391.0,13.0,0.03324808184143223,0.6391941391941393,0.08172880242128508,0.08766458744124807,0.36326322468147054,0.08319474190114845,0.13333333333333333,0.3076923076923077,3.759615384615384
portfolio,5,cn,cn_state_owned_defensive,historical_tail_threshold,391.0,13.0,0.03324808184143223,0.48677248677248675,0.03324808184143223,0.058823529294117646,1.2190156391319353,0.058823528411764706,0.0,0.0,0.7519230769230769
portfolio,5,cn,cn_state_owned_defensive,logistic_regression,391.0,13.0,0.03324808184143223,0.7087912087912089,0.09788223146239126,0.21871535556470673,0.647172425170114,0.40553968346412633,0.10606060606060606,0.5384615384615384,3.759615384615384
portfolio,5,cn,cn_state_owned_defensive,random_forest,391.0,13.0,0.03324808184143223,0.6436711436711438,0.2891808268568756,0.07311529008205352,0.289670935271561,0.18650270906211214,0.42857142857142855,0.23076923076923078,3.0076923076923077
portfolio,5,hk,hk_china_etf_cross_asset,frozen_calibrated_xgboost,87.0,5.0,0.05747126436781609,0.6170731707317072,0.09415336984996428,0.05527100524936964,0.2256849038433493,0.019991520620968144,0.0,0.0,0.0
portfolio,5,hk,hk_china_etf_cross_asset,frozen_raw_xgboost_without_calibration,87.0,5.0,0.05747126436781609,0.6487804878048781,0.14742424242424243,0.22270031025754553,0.6387446398611689,0.3992517069838513,0.21428571428571427,0.6,1.9333333333333333
portfolio,5,hk,hk_china_etf_cross_asset,gradient_boosting,87.0,5.0,0.05747126436781609,0.30975609756097566,0.04985188494131584,0.05976795215936258,0.3439060696710217,0.0508855273521042,0.0,0.0,0.0
portfolio,5,hk,hk_china_etf_cross_asset,historical_tail_threshold,87.0,5.0,0.05747126436781609,0.47560975609756095,0.05747126436781609,0.10344827565517244,2.143786123260291,0.10344827486206896,0.0,0.0,0.0
portfolio,5,hk,hk_china_etf_cross_asset,logistic_regression,87.0,5.0,0.05747126436781609,0.7268292682926829,0.17380162583758563,0.46034493818704786,1.3585792909019667,0.596705955342175,0.08163265306122448,0.8,1.9333333333333333
portfolio,5,hk,hk_china_etf_cross_asset,random_forest,87.0,5.0,0.05747126436781609,0.3292682926829268,0.05102535163734674,0.09039827454495224,0.3351165125462153,0.14492009068560605,0.0,0.0,0.0
portfolio,5,hk,hk_consumption_insurance_mix,frozen_calibrated_xgboost,362.0,11.0,0.03038674033149171,0.6333851333851334,0.04392188333037142,0.02989101111289989,0.13949956237397793,0.019598215370752865,0.0,0.0,1.7788697788697792
portfolio,5,hk,hk_consumption_insurance_mix,frozen_raw_xgboost_without_calibration,362.0,11.0,0.03038674033149171,0.6915306915306915,0.05932640393878212,0.1835770988253835,0.5557156090188836,0.38316880322951635,0.0,0.0,0.8894348894348896
portfolio,5,hk,hk_consumption_insurance_mix,gradient_boosting,362.0,11.0,0.03038674033149171,0.7460502460502461,0.06869794430943,0.03622641724776182,0.15185784283964768,0.036053174625533375,0.0,0.0,0.8894348894348896
portfolio,5,hk,hk_consumption_insurance_mix,historical_tail_threshold,362.0,11.0,0.03038674033149171,0.4829059829059829,0.03038674033149171,0.06353591147513812,1.316671588199311,0.06353591060220995,0.0,0.0,0.0
portfolio,5,hk,hk_consumption_insurance_mix,logistic_regression,362.0,11.0,0.03038674033149171,0.6228956228956228,0.0635306808214463,0.23666715710420694,0.665052796376838,0.43776136305614816,0.03389830508474576,0.18181818181818182,1.7788697788697792
portfolio,5,hk,hk_consumption_insurance_mix,random_forest,362.0,11.0,0.03038674033149171,0.7337477337477338,0.06334794037625523,0.06809906050760176,0.27448656962716583,0.178906370612394,0.0,0.0,1.7788697788697792
portfolio,5,hk,hk_income_property_credit,frozen_calibrated_xgboost,398.0,18.0,0.04522613065326633,0.5691520467836257,0.05898383357071729,0.04332006740562631,0.18543860854907063,0.003002157917207575,0.0,0.0,2.763888888888889
portfolio,5,hk,hk_income_property_credit,frozen_raw_xgboost_without_calibration,398.0,18.0,0.04522613065326633,0.5792397660818713,0.08019350978170636,0.18430506219539336,0.5554072383925928,0.3590252061734846,0.13333333333333333,0.2222222222222222,2.2111111111111112
portfolio,5,hk,hk_income_property_credit,gradient_boosting,398.0,18.0,0.04522613065326633,0.5616959064327486,0.07869071334802494,0.04480676142088653,0.2017341101676484,0.01767905606437488,0.0,0.0,1.6583333333333332
portfolio,5,hk,hk_income_property_credit,historical_tail_threshold,398.0,18.0,0.04522613065326633,0.5054093567251462,0.0457999875922824,0.08542713550753771,1.7703292444748004,0.08542713467839197,0.05555555555555555,0.05555555555555555,0.5527777777777778
portfolio,5,hk,hk_income_property_credit,logistic_regression,398.0,18.0,0.04522613065326633,0.48230994152046786,0.048807238589959515,0.2611781819295449,0.768270226855626,0.4072378106504228,0.0707070707070707,0.3888888888888889,0.0
portfolio,5,hk,hk_income_property_credit,random_forest,398.0,18.0,0.04522613065326633,0.5492690058479532,0.0791419147047982,0.08144782380846963,0.3141890210080248,0.1728705044449221,0.0,0.0,1.6583333333333332
portfolio,5,hk,hk_platform_financial_core,frozen_calibrated_xgboost,304.0,15.0,0.049342105263157895,0.408881199538639,0.04204735614534363,0.04723085731777305,0.20051150265046497,0.0012853801140169582,0.0,0.0,0.653763440860215
portfolio,5,hk,hk_platform_financial_core,frozen_raw_xgboost_without_calibration,304.0,15.0,0.049342105263157895,0.42006920415224913,0.050278823887103044,0.20725115887584844,0.6035457255137673,0.38521502671861335,0.08333333333333333,0.06666666666666667,0.653763440860215
portfolio,5,hk,hk_platform_financial_core,gradient_boosting,304.0,15.0,0.049342105263157895,0.5543252595155709,0.06545304461058397,0.07589154818265814,0.29785476057966026,0.05637876487502656,0.0,0.0,0.653763440860215
portfolio,5,hk,hk_platform_financial_core,historical_tail_threshold,304.0,15.0,0.049342105263157895,0.47231833910034604,0.049342105263157895,0.10197368400657897,2.1132277686541103,0.10197368321052631,0.0,0.0,0.0
portfolio,5,hk,hk_platform_financial_core,logistic_regression,304.0,15.0,0.049342105263157895,0.5460207612456748,0.05384905097517691,0.3149307196739255,0.8513313344054844,0.4847368079772708,0.038461538461538464,0.26666666666666666,0.0
portfolio,5,hk,hk_platform_financial_core,random_forest,304.0,15.0,0.049342105263157895,0.47381776239907725,0.06037142944125544,0.11163281640073998,0.39226278939690534,0.23258887083428476,0.0,0.0,0.653763440860215
portfolio,5,jp,jp_auto_electronics_core,frozen_calibrated_xgboost,394.0,9.0,0.02284263959390863,0.7503607503607503,0.06073052764229234,0.022950202134457576,0.11315986400607284,0.026982863589270767,0.0,0.0,3.283333333333333
portfolio,5,jp,jp_auto_electronics_core,frozen_raw_xgboost_without_calibration,394.0,9.0,0.02284263959390863,0.7336219336219336,0.09265663745855664,0.2069235224758848,0.60060297238329,0.40961786268780065,0.06557377049180328,0.4444444444444444,3.283333333333333
portfolio,5,jp,jp_auto_electronics_core,gradient_boosting,394.0,9.0,0.02284263959390863,0.6303030303030303,0.033215879515290744,0.043365050165500456,0.17213100740309903,0.07090838379747536,0.0,0.0,0.0
portfolio,5,jp,jp_auto_electronics_core,historical_tail_threshold,394.0,9.0,0.02284263959390863,0.4883116883116883,0.02284263959390863,0.045685279096446714,0.9467481870446008,0.04568527818781726,0.0,0.0,1.0944444444444446
portfolio,5,jp,jp_auto_electronics_core,logistic_regression,394.0,9.0,0.02284263959390863,0.5402597402597402,0.026941368443773414,0.2630522210837969,0.7676686816064346,0.4552019985638086,0.02912621359223301,0.3333333333333333,0.0
portfolio,5,jp,jp_auto_electronics_core,random_forest,394.0,9.0,0.02284263959390863,0.5076479076479077,0.06647491996889374,0.12120486494429511,0.4135163938638043,0.2922360582312701,0.1111111111111111,0.1111111111111111,3.283333333333333
portfolio,5,jp,jp_defensive_domestic,frozen_calibrated_xgboost,394.0,23.0,0.0583756345177665,0.5317590530880112,0.06423883832941694,0.055271555092519506,0.22299052379629827,0.012151402343826051,0.0,0.0,0.4282608695652174
portfolio,5,jp,jp_defensive_domestic,frozen_raw_xgboost_without_calibration,394.0,23.0,0.0583756345177665,0.571780147662018,0.06835144713289018,0.21379844788039834,0.6192409673241951,0.38534508354318936,0.0,0.0,0.0
portfolio,5,jp,jp_defensive_domestic,gradient_boosting,394.0,23.0,0.0583756345177665,0.6055314660728934,0.10446296015784248,0.05750215965897711,0.23359422485144482,0.03211712589493579,0.0,0.0,1.7130434782608697
portfolio,5,jp,jp_defensive_domestic,historical_tail_threshold,394.0,23.0,0.0583756345177665,0.47035040431266845,0.0583756345177665,0.11421319774111677,2.366870466075611,0.11421319696954316,0.0,0.0,0.0
portfolio,5,jp,jp_defensive_domestic,logistic_regression,394.0,23.0,0.0583756345177665,0.5220907066682292,0.059086505185574636,0.21448082083628423,0.5978370547351638,0.35584996756240467,0.03571428571428571,0.08695652173913043,0.4282608695652174
portfolio,5,jp,jp_defensive_domestic,random_forest,394.0,23.0,0.0583756345177665,0.6549865229110512,0.10847191922295875,0.10096325618728211,0.3617769134996502,0.19992858935479466,0.0,0.0,2.9978260869565214
portfolio,5,jp,jp_financial_industrial_mix,frozen_calibrated_xgboost,394.0,21.0,0.0532994923857868,0.6062172858419508,0.08257608963147592,0.04978558301877821,0.19712028663467296,0.006638239737436319,0.0,0.0,2.3452380952380953
portfolio,5,jp,jp_financial_industrial_mix,frozen_raw_xgboost_without_calibration,394.0,21.0,0.0532994923857868,0.6001531980084258,0.08158747074544395,0.2342515173649903,0.6508964453168596,0.3982871724718113,0.06493506493506493,0.23809523809523808,1.8761904761904762
portfolio,5,jp,jp_financial_industrial_mix,gradient_boosting,394.0,21.0,0.0532994923857868,0.8233116302821397,0.28737135568673083,0.045809595887526144,0.17338698847362136,0.020655367523619433,0.25,0.047619047619047616,5.15952380952381
portfolio,5,jp,jp_financial_industrial_mix,historical_tail_threshold,394.0,21.0,0.0532994923857868,0.5486403676752202,0.06711385061638869,0.08883248713197969,1.8408992516063885,0.08883248630964466,0.15,0.14285714285714285,1.8761904761904762
portfolio,5,jp,jp_financial_industrial_mix,logistic_regression,394.0,21.0,0.0532994923857868,0.6249202093706115,0.06967727588501735,0.19868502418818274,0.5769782217688576,0.3521778940760826,0.046511627906976744,0.09523809523809523,0.46904761904761905
portfolio,5,jp,jp_financial_industrial_mix,random_forest,394.0,21.0,0.0532994923857868,0.5669602961828163,0.0629511364963157,0.10044295419549365,0.356693036197842,0.19509804129126343,0.0,0.0,0.9380952380952381
portfolio,5,jp,jp_index_style_blend,frozen_calibrated_xgboost,390.0,22.0,0.05641025641025641,0.6795331027667983,0.08661978415672998,0.0530987960177417,0.20988018636093178,0.011840292201697841,0.0,0.0,0.9090909090909091
portfolio,5,jp,jp_index_style_blend,frozen_raw_xgboost_without_calibration,390.0,22.0,0.05641025641025641,0.7382658102766798,0.13544797064670352,0.203527102534048,0.590711356132988,0.37434311023889444,0.1875,0.4090909090909091,3.1818181818181817
portfolio,5,jp,jp_index_style_blend,gradient_boosting,390.0,22.0,0.05641025641025641,0.5815217391304348,0.08607351015249604,0.08510797170768977,0.2983603952353271,0.07452210242260873,0.125,0.13636363636363635,2.2727272727272725
portfolio,5,jp,jp_index_style_blend,historical_tail_threshold,390.0,22.0,0.05641025641025641,0.5423666007905138,0.06731299004026277,0.09743589724102567,2.019190006905949,0.09743589643589745,0.13636363636363635,0.13636363636363635,2.2727272727272725
portfolio,5,jp,jp_index_style_blend,logistic_regression,390.0,22.0,0.05641025641025641,0.6913290513833992,0.1277625938875971,0.26333129883180434,0.7211953207584033,0.45398271337853063,0.1566265060240964,0.5909090909090909,2.7272727272727275
portfolio,5,jp,jp_index_style_blend,random_forest,390.0,22.0,0.05641025641025641,0.5954792490118577,0.13158294117093897,0.12945348655077127,0.4356160139709869,0.2663003386807062,0.16666666666666666,0.045454545454545456,3.1818181818181817
portfolio,5,tw,tw_defensive_income_financials,frozen_calibrated_xgboost,392.0,19.0,0.04846938775510204,0.6070975024693099,0.06346090517452359,0.04601491523229094,0.19155074665572944,0.0016594381401242708,0.0,0.0,2.0631578947368423
portfolio,5,tw,tw_defensive_income_financials,frozen_raw_xgboost_without_calibration,392.0,19.0,0.04846938775510204,0.6140115704811627,0.07348702628023732,0.19021701469470062,0.5680557162732124,0.3674790726936593,0.06896551724137931,0.10526315789473684,1.5473684210526315
portfolio,5,tw,tw_defensive_income_financials,gradient_boosting,392.0,19.0,0.04846938775510204,0.5632143361083675,0.05721451543362156,0.10115143941821836,0.4304454480519062,0.10652554144549618,0.0,0.0,1.0315789473684212
portfolio,5,tw,tw_defensive_income_financials,historical_tail_threshold,392.0,19.0,0.04846938775510204,0.5021871031466064,0.048688450449431854,0.0918367345102041,1.9031570688651667,0.09183673369387756,0.05263157894736842,0.05263157894736842,0.5157894736842106
portfolio,5,tw,tw_defensive_income_financials,logistic_regression,392.0,19.0,0.04846938775510204,0.5524199238041484,0.05347938750363025,0.3017489673999646,0.8284898019493164,0.4656821433676224,0.03333333333333333,0.21052631578947367,0.5157894736842106
portfolio,5,tw,tw_defensive_income_financials,random_forest,392.0,19.0,0.04846938775510204,0.6198673627769155,0.07198251105484016,0.13268330172121565,0.4357369059232638,0.27312596375224496,0.0,0.0,1.0315789473684212
portfolio,5,tw,tw_electronics_supply_chain,frozen_calibrated_xgboost,392.0,20.0,0.05102040816326531,0.6375672043010753,0.0755399977495219,0.04825709852197275,0.1932399403482047,0.0066170024758409884,0.0,0.0,2.4499999999999997
portfolio,5,tw,tw_electronics_supply_chain,frozen_raw_xgboost_without_calibration,392.0,20.0,0.05102040816326531,0.6251344086021505,0.07427153220940083,0.2149397489863117,0.6147891630905316,0.3801200793086722,0.04477611940298507,0.15,1.47
portfolio,5,tw,tw_electronics_supply_chain,gradient_boosting,392.0,20.0,0.05102040816326531,0.5505376344086022,0.06741547371462966,0.08012433460589248,0.2912245509173919,0.0795969296904701,0.14285714285714285,0.1,0.98
portfolio,5,tw,tw_electronics_supply_chain,historical_tail_threshold,392.0,20.0,0.05102040816326531,0.5271505376344087,0.05644468313641246,0.08928571410714287,1.8502915947217273,0.08928571328571429,0.10526315789473684,0.1,1.47
portfolio,5,tw,tw_electronics_supply_chain,logistic_regression,392.0,20.0,0.05102040816326531,0.6560483870967742,0.09262313809139648,0.25101689773705266,0.6994621360445169,0.41003143722488083,0.09259259259259259,0.5,1.96
portfolio,5,tw,tw_electronics_supply_chain,random_forest,392.0,20.0,0.05102040816326531,0.7334677419354838,0.16667816663218718,0.10616428232889093,0.3676545058141163,0.2243421398141903,0.25,0.1,2.94
portfolio,5,tw,tw_index_factor_mix,frozen_calibrated_xgboost,160.0,7.0,0.04375,0.5326797385620915,0.048857752056046304,0.04179150675705837,0.17825393331634032,0.008882917719893161,0.0,0.0,1.4285714285714286
portfolio,5,tw,tw_index_factor_mix,frozen_raw_xgboost_without_calibration,160.0,7.0,0.04375,0.5723622782446312,0.055188601051338604,0.2063158795090681,0.6032680561297943,0.39396460428833957,0.0,0.0,0.0
portfolio,5,tw,tw_index_factor_mix,gradient_boosting,160.0,7.0,0.04375,0.5975723622782446,0.10580259055471766,0.07291834304428127,0.2584704268743593,0.07365250790142362,0.14285714285714285,0.14285714285714285,1.4285714285714286
portfolio,5,tw,tw_index_factor_mix,historical_tail_threshold,160.0,7.0,0.04375,0.477124183006536,0.04375,0.08749999982500001,1.813285762882645,0.087499999,0.0,0.0,7.142857142857143
portfolio,5,tw,tw_index_factor_mix,logistic_regression,160.0,7.0,0.04375,0.4687208216619981,0.0630226419091306,0.4702137236058199,1.212968957628998,0.6413551480489078,0.031496062992125984,0.5714285714285714,1.4285714285714286
portfolio,5,tw,tw_index_factor_mix,random_forest,160.0,7.0,0.04375,0.5275443510737629,0.0490837470919222,0.1646842909080386,0.5046885177938863,0.32239451415792786,0.0,0.0,0.0
portfolio,5,tw,tw_semiconductor_platform_core,frozen_calibrated_xgboost,392.0,16.0,0.04081632653061224,0.7240691489361702,0.07633563265030094,0.038724385341141365,0.16355470847668507,0.010524040441753521,0.0,0.0,2.45
portfolio,5,tw,tw_semiconductor_platform_core,frozen_raw_xgboost_without_calibration,392.0,16.0,0.04081632653061224,0.7169215425531915,0.08964372209271056,0.1967674515918513,0.5791502183702659,0.37970857010508074,0.1206896551724138,0.4375,3.0625000000000004
portfolio,5,tw,tw_semiconductor_platform_core,gradient_boosting,392.0,16.0,0.04081632653061224,0.5444647606382979,0.04921714309803667,0.06793735790523697,0.24965295571068777,0.0779501997864808,0.0,0.0,1.225
portfolio,5,tw,tw_semiconductor_platform_core,historical_tail_threshold,392.0,16.0,0.04081632653061224,0.5113031914893618,0.042171556122448974,0.07653061209183674,1.5859642242209722,0.07653061124489796,0.0625,0.0625,1.225
portfolio,5,tw,tw_semiconductor_platform_core,logistic_regression,392.0,16.0,0.04081632653061224,0.45362367021276595,0.05634117884217869,0.2074918285659827,0.6060482666356279,0.38578815857755705,0.08823529411764706,0.1875,1.8375000000000001
portfolio,5,tw,tw_semiconductor_platform_core,random_forest,392.0,16.0,0.04081632653061224,0.6251662234042552,0.23783785842855204,0.0922074876368474,0.3425763111249535,0.2242090713444608,1.0,0.1875,2.45
portfolio,5,us,us_ai_infrastructure_barbell,frozen_calibrated_xgboost,407.0,15.0,0.036855036855036855,0.4397108843537415,0.03396549846227411,0.036894060190275364,0.16756432287666503,0.016814855685465598,0.0,0.0,0.6617886178861789
portfolio,5,us,us_ai_infrastructure_barbell,frozen_raw_xgboost_without_calibration,407.0,15.0,0.036855036855036855,0.4372448979591837,0.03457751082769618,0.23382056518803113,0.656488044258179,0.4136972287875722,0.012987012987012988,0.06666666666666667,0.6617886178861789
portfolio,5,us,us_ai_infrastructure_barbell,gradient_boosting,407.0,15.0,0.036855036855036855,0.49889455782312925,0.03789307513414942,0.03884145425953551,0.17712196968215518,0.019851665700269795,0.0,0.0,0.6617886178861789
portfolio,5,us,us_ai_infrastructure_barbell,historical_tail_threshold,407.0,15.0,0.036855036855036855,0.48086734693877553,0.036855036855036855,0.07371007356265356,1.5275134543233935,0.07371007271007371,0.0,0.0,0.0
portfolio,5,us,us_ai_infrastructure_barbell,logistic_regression,407.0,15.0,0.036855036855036855,0.6542517006802722,0.058742701451668766,0.18457644022796654,0.5475801415698412,0.36188835025190436,0.05555555555555555,0.13333333333333333,1.3235772357723579
portfolio,5,us,us_ai_infrastructure_barbell,random_forest,407.0,15.0,0.036855036855036855,0.566156462585034,0.06603850887275106,0.08964172172626629,0.328799665552754,0.20475879394275007,0.0,0.0,2.6471544715447157
portfolio,5,us,us_dividend_low_volatility,frozen_calibrated_xgboost,407.0,27.0,0.06633906633906633,0.6393762183235867,0.10417605198134244,0.06156523326924226,0.24130916140706518,0.012030968819953707,0.0,0.0,1.4706413730803978
portfolio,5,us,us_dividend_low_volatility,frozen_raw_xgboost_without_calibration,407.0,27.0,0.06633906633906633,0.637037037037037,0.12033551526165362,0.22658907701002634,0.6466143698353511,0.3971518356472034,0.16666666666666666,0.3333333333333333,2.2059620596205964
portfolio,5,us,us_dividend_low_volatility,gradient_boosting,407.0,27.0,0.06633906633906633,0.587280701754386,0.08056005148746095,0.07006675400255202,0.29937347227400807,0.06334013516940115,0.0,0.0,0.0
portfolio,5,us,us_dividend_low_volatility,historical_tail_threshold,407.0,27.0,0.06633906633906633,0.5054580896686159,0.06712306712306712,0.12039312015233418,2.4949386413934644,0.12039311939312039,0.07692307692307693,0.07407407407407407,1.1029810298102982
portfolio,5,us,us_dividend_low_volatility,logistic_regression,407.0,27.0,0.06633906633906633,0.542495126705653,0.06986797680414111,0.20549238964122804,0.6109175052547344,0.35073444410375926,0.05,0.07407407407407407,0.7353206865401989
portfolio,5,us,us_dividend_low_volatility,random_forest,407.0,27.0,0.06633906633906633,0.5219298245614035,0.07637550573790088,0.11550412928827339,0.3891776957914789,0.1807435460812828,0.0,0.0,1.8383017163504969
portfolio,5,us,us_mid_small_sector_mix,frozen_calibrated_xgboost,407.0,22.0,0.05405405405405406,0.5618654073199527,0.06249228019160255,0.05114030075278419,0.20929274824224348,0.004818069441784629,0.0,0.0,1.8048780487804879
portfolio,5,us,us_mid_small_sector_mix,frozen_raw_xgboost_without_calibration,407.0,22.0,0.05405405405405406,0.6392561983471075,0.10117822289935459,0.19660986435422417,0.5823574989460907,0.37571112624843234,0.1,0.045454545454545456,1.8048780487804879
portfolio,5,us,us_mid_small_sector_mix,gradient_boosting,407.0,22.0,0.05405405405405406,0.6023612750885479,0.11033935615603105,0.05288961175839914,0.22900979100367516,0.04005657461879972,1.0,0.045454545454545456,0.9024390243902439
portfolio,5,us,us_mid_small_sector_mix,historical_tail_threshold,407.0,22.0,0.05405405405405406,0.4967532467532467,0.05376155376155377,0.10073710053562655,2.0876017205072266,0.10073709973710074,0.047619047619047616,0.045454545454545456,0.45121951219512196
portfolio,5,us,us_mid_small_sector_mix,logistic_regression,407.0,22.0,0.05405405405405406,0.4969303423848879,0.0649252882052058,0.22799967508238048,0.6476648619165791,0.3963462766599041,0.06451612903225806,0.18181818181818182,0.45121951219512196
portfolio,5,us,us_mid_small_sector_mix,random_forest,407.0,22.0,0.05405405405405406,0.5789846517119244,0.0741573754295784,0.08942645867415487,0.3277723376187479,0.16517891752887728,0.25,0.045454545454545456,0.45121951219512196
portfolio,5,us,us_quality_tech_finance,frozen_calibrated_xgboost,407.0,26.0,0.06388206388206388,0.6933171815061578,0.11684374767865494,0.059321259491256106,0.2312642475407419,0.01701039822181213,0.0,0.0,3.4362101313320825
portfolio,5,us,us_quality_tech_finance,frozen_raw_xgboost_without_calibration,407.0,26.0,0.06388206388206388,0.6661114476075106,0.11834986487692206,0.190886048969807,0.5668124380658877,0.3522955413532491,0.1388888888888889,0.19230769230769232,1.9090056285178236
portfolio,5,us,us_quality_tech_finance,gradient_boosting,407.0,26.0,0.06388206388206388,0.6718655360387644,0.10585040437263439,0.07757453287388004,0.29678948805083866,0.06899001588099134,0.1,0.038461538461538464,1.527204502814259
portfolio,5,us,us_quality_tech_finance,historical_tail_threshold,407.0,26.0,0.06388206388206388,0.5301332525741975,0.07093413343413343,0.10810810789189189,2.240353065804822,0.10810810710810811,0.125,0.11538461538461539,1.1454033771106942
portfolio,5,us,us_quality_tech_finance,logistic_regression,407.0,26.0,0.06388206388206388,0.5423985463355543,0.06822713691126461,0.13196563226972569,0.41749214083899294,0.2074473116020349,0.0,0.0,0.7636022514071295
portfolio,5,us,us_quality_tech_finance,random_forest,407.0,26.0,0.06388206388206388,0.625479507369271,0.0895626382566173,0.08493287039039886,0.3194070934243704,0.14353467077188806,0.0,0.0,0.3818011257035647
market,1,cn,,frozen_calibrated_xgboost,1141.0,52.0,0.04557405784399649,0.5355654446563537,0.08078249479077268,0.04289011631848547,0.18419071865194922,0.003448294928836038,1.0,0.019230769230769232,0.9540133779264214
market,1,cn,,frozen_raw_xgboost_without_calibration,1141.0,52.0,0.04557405784399649,0.540633608815427,0.08387696238118282,0.20062456933123107,0.5920601541431936,0.3869182648860395,0.05970149253731343,0.07692307692307693,1.1448160535117058
market,1,cn,,gradient_boosting,1141.0,52.0,0.04557405784399649,0.5125203079748534,0.04901473412559727,0.12840327151464334,0.4466849711168945,0.1396136015436577,0.038461538461538464,0.09615384615384616,0.7632107023411372
market,1,cn,,historical_tail_threshold,1141.0,52.0,0.04557405784399649,0.4857402698311789,0.04506047835715621,0.090271691318142,1.8707242626767224,0.09027169049868539,0.018867924528301886,0.019230769230769232,1.1448160535117058
market,1,cn,,logistic_regression,1141.0,52.0,0.04557405784399649,0.5044854135763226,0.04687875897726461,0.24482583749650222,0.686571509321681,0.40743604190257254,0.03225806451612903,0.17307692307692307,1.33561872909699
market,1,cn,,random_forest,1141.0,52.0,0.04557405784399649,0.5143038779402416,0.0634522689089524,0.10931556621361543,0.3826960513588548,0.2312001104711032,0.2,0.019230769230769232,0.9540133779264214
market,1,hk,,frozen_calibrated_xgboost,1158.0,62.0,0.0535405872193437,0.6254635625147162,0.07903927126286939,0.050265321614806666,0.204416165878444,0.007517845299885053,0.0,0.0,1.932146829810901
market,1,hk,,frozen_raw_xgboost_without_calibration,1158.0,62.0,0.0535405872193437,0.6322992700729926,0.09109091097124777,0.19955068968361775,0.5893343456456331,0.3784831183381855,0.12941176470588237,0.1774193548387097,2.254171301446051
market,1,hk,,gradient_boosting,1158.0,62.0,0.0535405872193437,0.47466594066399814,0.04920602661970913,0.10215495138472931,0.366904004199522,0.09912942593726057,0.024390243902439025,0.03225806451612903,0.8050611790878754
market,1,hk,,historical_tail_threshold,1158.0,62.0,0.0535405872193437,0.4977336943724982,0.0533296069281909,0.10103626922797927,2.0938014728878076,0.10103626843005184,0.04918032786885246,0.04838709677419355,0.6440489432703003
market,1,hk,,logistic_regression,1158.0,62.0,0.0535405872193437,0.4834294796326819,0.049722289806021384,0.2432808189987079,0.6975210031709032,0.4134864279149137,0.045714285714285714,0.12903225806451613,0.32202447163515013
market,1,hk,,random_forest,1158.0,62.0,0.0535405872193437,0.4972480574523193,0.055721537286052614,0.10777984608691112,0.38216020865117617,0.2156070838693663,0.0,0.0,0.6440489432703003
market,1,jp,,frozen_calibrated_xgboost,1580.0,76.0,0.04810126582278481,0.6308921822508399,0.13051330441856052,0.044252287238332896,0.1834977743685713,0.011615138796511673,0.0,0.0,2.5
market,1,jp,,frozen_raw_xgboost_without_calibration,1580.0,76.0,0.04810126582278481,0.6284994400895856,0.14963499505397296,0.21187151868684168,0.6153347891371952,0.40037780667218986,0.14619883040935672,0.32894736842105265,3.2894736842105265
