scope,horizon,threshold,row_count,positive_count,positive_rate,flag_rate,flag_count,precision,recall,f1,top_1_precision,top_1_recall,top_1_lift,top_5_precision,top_5_recall,top_5_lift,top_10_precision,top_10_recall,top_10_lift
horizon,1.0,0.2,34238.0,1840.0,0.0537414568607979,0.008002803902097,274.0,0.3065693430656934,0.0456521739130434,0.0794701986754966,0.2886297376093295,0.0538043478260869,5.370709215363164,0.1617990654205607,0.1505434782608695,3.010693696668021,0.1203271028037383,0.2239130434782608,2.238999644453474
horizon,1.0,0.3,34238.0,1840.0,0.0537414568607979,0.0003212804486243,11.0,0.5454545454545454,0.0032608695652173,0.006482982171799,0.2886297376093295,0.0538043478260869,5.370709215363164,0.1617990654205607,0.1505434782608695,3.010693696668021,0.1203271028037383,0.2239130434782608,2.238999644453474
horizon,1.0,0.4,34238.0,1840.0,0.0537414568607979,0.0003212804486243,11.0,0.5454545454545454,0.0032608695652173,0.006482982171799,0.2886297376093295,0.0538043478260869,5.370709215363164,0.1617990654205607,0.1505434782608695,3.010693696668021,0.1203271028037383,0.2239130434782608,2.238999644453474
horizon,1.0,0.5,34238.0,1840.0,0.0537414568607979,0.0003212804486243,11.0,0.5454545454545454,0.0032608695652173,0.006482982171799,0.2886297376093295,0.0538043478260869,5.370709215363164,0.1617990654205607,0.1505434782608695,3.010693696668021,0.1203271028037383,0.2239130434782608,2.238999644453474
horizon,1.0,0.6,34238.0,1840.0,0.0537414568607979,0.0003212804486243,11.0,0.5454545454545454,0.0032608695652173,0.006482982171799,0.2886297376093295,0.0538043478260869,5.370709215363164,0.1617990654205607,0.1505434782608695,3.010693696668021,0.1203271028037383,0.2239130434782608,2.238999644453474
horizon,5.0,0.05,34086.0,1930.0,0.0566214868274364,0.761162940796808,25945.0,0.065831566775872,0.8849740932642487,0.1225470852017937,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.075,34086.0,1930.0,0.0566214868274364,0.040955230886581,1396.0,0.1626074498567335,0.1176165803108808,0.1365003006614552,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.1,34086.0,1930.0,0.0566214868274364,0.0408085430968726,1391.0,0.1624730409777138,0.1170984455958549,0.1361035832580548,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.15,34086.0,1930.0,0.0566214868274364,0.0081265035498445,277.0,0.2418772563176895,0.0347150259067357,0.0607159039420027,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.2,34086.0,1930.0,0.0566214868274364,0.0078624655283694,268.0,0.2462686567164179,0.0341968911917098,0.0600545950864422,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.3,34086.0,1930.0,0.0566214868274364,0.0,0.0,0.0,0.0,0.0,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.4,34086.0,1930.0,0.0566214868274364,0.0,0.0,0.0,0.0,0.0,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
horizon,5.0,0.5,34086.0,1930.0,0.0566214868274364,0.0,0.0,0.0,0.0,0.0,0.2228739002932551,0.0393782383419689,3.936207132329479,0.1536656891495601,0.1357512953367875,2.7139112333429565,0.1185098269287181,0.2093264248704663,2.0930186324830493
