scope,horizon,market,row_count,positive_count,positive_rate,threshold,flag_count,flag_rate,true_positive_count,precision,recall,f1,top_1_count,top_1_positive_count,top_1_precision,top_1_recall,top_1_lift,top_5_count,top_5_positive_count,top_5_precision,top_5_recall,top_5_lift,top_10_count,top_10_positive_count,top_10_precision,top_10_recall,top_10_lift
horizon,1.0,,18097.0,934.0,0.05161076421506327,0.3,8.0,0.00044206222025750127,4.0,0.5,0.004282655246252677,0.008492569002123142,181.0,43.0,0.23756906077348067,0.046038543897216275,4.603091319933276,905.0,138.0,0.15248618784530388,0.14775160599571735,2.9545423355850797,1810.0,208.0,0.11491712707182321,0.22269807280513917,2.226611615223538
horizon,1.0,,18097.0,934.0,0.05161076421506327,0.4,8.0,0.00044206222025750127,4.0,0.5,0.004282655246252677,0.008492569002123142,181.0,43.0,0.23756906077348067,0.046038543897216275,4.603091319933276,905.0,138.0,0.15248618784530388,0.14775160599571735,2.9545423355850797,1810.0,208.0,0.11491712707182321,0.22269807280513917,2.226611615223538
horizon,1.0,,18097.0,934.0,0.05161076421506327,0.5,8.0,0.00044206222025750127,4.0,0.5,0.004282655246252677,0.008492569002123142,181.0,43.0,0.23756906077348067,0.046038543897216275,4.603091319933276,905.0,138.0,0.15248618784530388,0.14775160599571735,2.9545423355850797,1810.0,208.0,0.11491712707182321,0.22269807280513917,2.226611615223538
horizon,1.0,,18097.0,934.0,0.05161076421506327,0.6,8.0,0.00044206222025750127,4.0,0.5,0.004282655246252677,0.008492569002123142,181.0,43.0,0.23756906077348067,0.046038543897216275,4.603091319933276,905.0,138.0,0.15248618784530388,0.14775160599571735,2.9545423355850797,1810.0,208.0,0.11491712707182321,0.22269807280513917,2.226611615223538
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.05,14084.0,0.7817061663984015,919.0,0.06525134904856575,0.8896418199419167,0.12158497056294239,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.075,677.0,0.03757562302270078,106.0,0.15657311669128507,0.10261374636979671,0.1239766081871345,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.1,677.0,0.03757562302270078,106.0,0.15657311669128507,0.10261374636979671,0.1239766081871345,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.15,127.0,0.007048898262751845,39.0,0.30708661417322836,0.0377541142303969,0.06724137931034484,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.2,122.0,0.006771382583115946,39.0,0.319672131147541,0.0377541142303969,0.06753246753246754,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.3,0.0,0.0,0.0,0.0,0.0,0.0,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.4,0.0,0.0,0.0,0.0,0.0,0.0,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.5,0.0,0.0,0.0,0.0,0.0,0.0,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
horizon,5.0,,18017.0,1033.0,0.05733473941277682,0.6,0.0,0.0,0.0,0.0,0.0,0.0,181.0,44.0,0.2430939226519337,0.04259438528557599,4.239906296631064,901.0,127.0,0.14095449500554938,0.12294288480154889,2.458448341253614,1802.0,210.0,0.11653718091009989,0.20329138431752178,2.032575400249051
market,,cn,7836.0,380.0,0.04849412965798877,0.05,4899.0,0.6251914241960184,268.0,0.05470504184527455,0.7052631578947368,0.10153438151164992,79.0,11.0,0.13924050632911392,0.02894736842105263,2.8712858094603595,392.0,30.0,0.07653061224489796,0.07894736842105263,1.578141783029001,784.0,56.0,0.07142857142857142,0.14736842105263157,1.4729323308270674
market,,cn,7836.0,380.0,0.04849412965798877,0.075,569.0,0.07261357835630423,42.0,0.07381370826010544,0.11052631578947368,0.08851422550052687,79.0,11.0,0.13924050632911392,0.02894736842105263,2.8712858094603595,392.0,30.0,0.07653061224489796,0.07894736842105263,1.578141783029001,784.0,56.0,0.07142857142857142,0.14736842105263157,1.4729323308270674
market,,cn,7836.0,380.0,0.04849412965798877,0.1,156.0,0.019908116385911178,17.0,0.10897435897435898,0.04473684210526316,0.06343283582089553,79.0,11.0,0.13924050632911392,0.02894736842105263,2.8712858094603595,392.0,30.0,0.07653061224489796,0.07894736842105263,1.578141783029001,784.0,56.0,0.07142857142857142,0.14736842105263157,1.4729323308270674
market,,cn,7836.0,380.0,0.04849412965798877,0.15,41.0,0.00523226135783563,7.0,0.17073170731707318,0.018421052631578946,0.0332541567695962,79.0,11.0,0.13924050632911392,0.02894736842105263,2.8712858094603595,392.0,30.0,0.07653061224489796,0.07894736842105263,1.578141783029001,784.0,56.0,0.07142857142857142,0.14736842105263157,1.4729323308270674
