date,horizon,portfolio_name,market,feature,feature_value,shap_value
2025-05-21,1,us_midcap_sector_zero_overlap,us,rolling_mean_return_20d,0.004754576496125945,-0.1510624885559082
2025-05-21,1,us_midcap_sector_zero_overlap,us,rolling_max_drawdown_20d,-0.036364036951855416,-0.01849454827606678
2025-05-21,1,us_midcap_sector_zero_overlap,us,rolling_max_drawdown_60d,-0.21400301859518134,-0.13191169500350952
2025-05-21,1,us_midcap_sector_zero_overlap,us,downside_volatility_20d,0.007539407356194898,-0.062153518199920654
2025-05-21,1,us_midcap_sector_zero_overlap,us,skewness_20d,0.3932950100640724,-0.08746298402547836
2025-05-21,1,us_midcap_sector_zero_overlap,us,kurtosis_20d,1.923015332200442,-0.030266618356108665
2025-05-21,1,us_midcap_sector_zero_overlap,us,correlation_mean_20d,0.5692837219226183,-0.027457352727651596
2025-05-21,1,us_midcap_sector_zero_overlap,us,correlation_max_20d,0.9721511838263195,-0.006086417939513922
2025-05-22,1,us_midcap_sector_zero_overlap,us,portfolio_return_1d,-0.003661139260150501,-0.03487995266914368
2025-05-22,1,us_midcap_sector_zero_overlap,us,portfolio_return_5d,-0.020394347366011298,0.09156699478626251
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_volatility_5d,0.011032652185427438,-0.033204469829797745
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_volatility_20d,0.01073283339486074,-0.07047422975301743
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_volatility_60d,0.021393665787390395,-0.33751511573791504
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_mean_return_5d,-0.004078869473202259,-0.0009914954425767064
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_mean_return_20d,0.0034122315687196147,-0.18048427999019623
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_max_drawdown_20d,-0.03530579978429882,-0.007610108703374863
2025-05-22,1,us_midcap_sector_zero_overlap,us,rolling_max_drawdown_60d,-0.21400301859518134,-0.14601723849773407
2025-05-22,1,us_midcap_sector_zero_overlap,us,downside_volatility_20d,0.007000948557752687,-0.09150434285402298
2025-05-22,1,us_midcap_sector_zero_overlap,us,skewness_20d,0.5731203375378542,-0.0890984982252121
2025-05-22,1,us_midcap_sector_zero_overlap,us,kurtosis_20d,3.1750766383216598,-7.240432751132175e-05
2025-05-22,1,us_midcap_sector_zero_overlap,us,correlation_mean_20d,0.5722689610017042,-0.021545961499214172
2025-05-22,1,us_midcap_sector_zero_overlap,us,correlation_max_20d,0.9702202874989355,-0.0070077721029520035
2025-05-23,1,us_midcap_sector_zero_overlap,us,portfolio_return_1d,-0.002752719370292589,-0.06500401347875595
2025-05-23,1,us_midcap_sector_zero_overlap,us,portfolio_return_5d,-0.03130104733637819,0.16145659983158112
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_volatility_5d,0.008876971461454804,-0.052306223660707474
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_volatility_20d,0.010810784723223275,-0.06482689082622528
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_volatility_60d,0.02117866779835176,-0.3762112557888031
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_mean_return_5d,-0.0062602094672756375,0.06333772838115692
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_mean_return_20d,0.0032197171725398934,-0.16856853663921356
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_max_drawdown_20d,-0.03334182271705788,-0.0004966049455106258
2025-05-23,1,us_midcap_sector_zero_overlap,us,rolling_max_drawdown_60d,-0.21400301859518134,-0.13345181941986084
2025-05-23,1,us_midcap_sector_zero_overlap,us,downside_volatility_20d,0.006591347432450131,-0.0980653166770935
2025-05-23,1,us_midcap_sector_zero_overlap,us,skewness_20d,0.6099065788703781,-0.12474319338798523
2025-05-23,1,us_midcap_sector_zero_overlap,us,kurtosis_20d,3.0420491532965586,-0.0005704047507606447
2025-05-23,1,us_midcap_sector_zero_overlap,us,correlation_mean_20d,0.5583915335149949,-0.020589632913470268
2025-05-23,1,us_midcap_sector_zero_overlap,us,correlation_max_20d,0.9730368912208628,-0.002356564626097679
2025-05-27,1,us_midcap_sector_zero_overlap,us,portfolio_return_1d,0.021149718108237146,-0.06073842942714691
2025-05-27,1,us_midcap_sector_zero_overlap,us,portfolio_return_5d,-0.008779861121460134,0.02436225116252899
2025-05-27,1,us_midcap_sector_zero_overlap,us,rolling_volatility_5d,0.015339214950646883,0.04567840322852135
2025-05-27,1,us_midcap_sector_zero_overlap,us,rolling_volatility_20d,0.011522051658032932,0.06885764002799988
2025-05-27,1,us_midcap_sector_zero_overlap,us,rolling_volatility_60d,0.02129091779984872,-0.2250625193119049
2025-05-27,1,us_midcap_sector_zero_overlap,us,rolling_mean_return_5d,-0.0017559722242920267,-0.003846363630145788
